gbifID,identifier,license,modified,type,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,disposition,samplingProtocol,fieldNotes,higherGeography,continent,countryCode,stateProvince,county,locality,verbatimLocality,decimalLatitude,decimalLongitude,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,nomenclaturalCode,datasetKey,publishingCountry,lastInterpreted,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,species,genericName,protocol,lastParsed,lastCrawled,repatriated
1703257411,http://data.rbge.org.uk/living/20171613,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20171613,20171613,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Cypripedium tibeticum King ex Rolfe,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cypripedium,tibeticum,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-02T22:43Z,,,FALSE,FALSE,2820349,6,7707728,196,1169,7689,2820318,2820349,Cypripedium tibeticum,Cypripedium,DWC_ARCHIVE,2017-12-05T20:44Z,2018-04-12T22:06Z,
1703257410,http://data.rbge.org.uk/living/20171614,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20171614,20171614,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Cypripedium micranthum Franch.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cypripedium,micranthum,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-02T22:43Z,,,FALSE,FALSE,2820440,6,7707728,196,1169,7689,2820318,2820440,Cypripedium micranthum,Cypripedium,DWC_ARCHIVE,2017-12-05T20:44Z,2018-04-12T22:06Z,
1703257409,http://data.rbge.org.uk/living/20171615,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20171615,20171615,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Cypripedium fargesii Franch.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cypripedium,fargesii,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-02T22:43Z,,,FALSE,FALSE,2820403,6,7707728,196,1169,7689,2820318,2820403,Cypripedium fargesii,Cypripedium,DWC_ARCHIVE,2017-12-05T20:44Z,2018-04-12T22:06Z,
1703257391,http://data.rbge.org.uk/living/20171612,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20171612,20171612,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Cypripedium cordigerum D.Don,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cypripedium,cordigerum,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-02T22:43Z,,,FALSE,FALSE,2820366,6,7707728,196,1169,7689,2820318,2820366,Cypripedium cordigerum,Cypripedium,DWC_ARCHIVE,2017-12-05T20:44Z,2018-04-12T22:06Z,
1677435096,http://data.rbge.org.uk/living/20171380,CC_BY_NC_4_0,2017-10-02T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20171380,20171380,alive,,,,,,,,,,,,Stanhopea ruckeri Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Stanhopea,ruckeri,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T18:16Z,,,FALSE,FALSE,2801514,6,7707728,196,1169,7689,2801506,2801514,Stanhopea ruckeri,Stanhopea,DWC_ARCHIVE,2017-11-02T06:27Z,2018-04-12T22:06Z,
1677435091,http://data.rbge.org.uk/living/20171386,CC_BY_NC_4_0,2017-10-17T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20171386,20171386,alive,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Stanhopea oculata Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Stanhopea,oculata,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T18:16Z,,,FALSE,FALSE,2801541,6,7707728,196,1169,7689,2801506,2801541,Stanhopea oculata,Stanhopea,DWC_ARCHIVE,2017-11-02T06:27Z,2018-04-12T22:06Z,
1677435051,http://data.rbge.org.uk/living/20042137,CC_BY_NC_4_0,2017-10-02T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20042137,20042137,alive,collected directly from the wild,,,,PG,,,Minj,,,,Dendrobium chamaephytum Schltr.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dendrobium,chamaephytum,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T18:16Z,,,FALSE,FALSE,5310745,6,7707728,196,1169,7689,2821327,5310745,Dendrobium chamaephytum,Dendrobium,DWC_ARCHIVE,2017-11-02T06:26Z,2018-04-12T22:05Z,FALSE
1677435049,http://data.rbge.org.uk/living/19351041,CC_BY_NC_4_0,2017-10-09T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19351041,19351041,alive,insufficient information to determine wild or cultivated origin,,,,,,,,,,,Myoxanthus punctatus (Barb.Rodr.) Luer,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Myoxanthus,punctatus,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T18:16Z,,,FALSE,FALSE,2801872,6,7707728,196,1169,7689,2801819,2801872,Myoxanthus punctatus,Myoxanthus,DWC_ARCHIVE,2017-11-02T06:25Z,2018-04-12T22:02Z,
1563113174,http://data.rbge.org.uk/living/19701174,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19701174,19701174,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Epidendrum melinanthum Schltr.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,melinanthum,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T12:58Z,,,FALSE,FALSE,5320560,6,7707728,196,1169,7689,5297341,5320560,Epidendrum melinanthum,Epidendrum,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,
1563113161,http://data.rbge.org.uk/living/19701178,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19701178,19701178,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Masdevallia civilis Rchb.f. & Warsz.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Masdevallia,civilis,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T12:58Z,,,FALSE,FALSE,2848967,6,7707728,196,1169,7689,2847989,2848967,Masdevallia civilis,Masdevallia,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,
1454505896,http://data.rbge.org.uk/living/20170174,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20170174,20170174,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Dactylorhiza purpurella (T.Stephenson & T.A.Stephenson) Soó,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,purpurella,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-05T03:46Z,,,FALSE,FALSE,2810246,6,7707728,196,1169,7689,2809736,2810246,Dactylorhiza purpurella,Dactylorhiza,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,
1306594007,http://data.rbge.org.uk/living/19550772,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19550772,19550772,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Glomera Blume,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Glomera,,,GENUS,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T21:59Z,,,FALSE,FALSE,2819708,6,7707728,196,1169,7689,2819708,,,Glomera,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:02Z,
1306593969,http://data.rbge.org.uk/living/19630325,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19630325,19630325,dead,,,,,,,,,,,,Eucosia papuana Schltr.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Anoectochilus,papuana,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T21:59Z,,,FALSE,FALSE,2796201,6,7707728,196,1169,7689,2796152,5308537,Anoectochilus papuanus,Eucosia,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:02Z,
1305182342,http://data.rbge.org.uk/living/20160431,CC_BY_NC_4_0,2017-08-23T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20160431,20160431,alive,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Stanhopea ruckeri Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Stanhopea,ruckeri,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T09:52Z,,,FALSE,FALSE,2801514,6,7707728,196,1169,7689,2801506,2801514,Stanhopea ruckeri,Stanhopea,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,
1143572542,http://data.rbge.org.uk/living/20151246,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20151246,20151246,dead,collected directly from the wild,"Herbaceous perennial to 0.60M x 0.45M with widely elliptic leaves to 10cm x 10cm, mid green and hirsute above and below. Fruit a green cylindrical capsule to 3cm x 1cm. Localised in 80% shade in medium loam on a gentle North West facing hillside of dense broadleaf woodland under Quercus mongolica with regenerating Lespedeza bicolor, Corylus mandshurica and Acer pictum ssp. mono.",,,RU,Primorsky Krai,Schotosky District,In Woodland Walk to Lookout close to Campsite near Mt. Pidan.,,43.172972,132.672278,Cypripedium macranthon Sw.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cypripedium,macranthon,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T16:17Z,GEODETIC_DATUM_ASSUMED_WGS84,,TRUE,FALSE,7320317,6,7707728,196,1169,7689,2820318,7320317,Cypripedium macranthon,Cypripedium,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,FALSE
1051214792,http://data.rbge.org.uk/living/20141463,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20141463,20141463,dead,from a cultivated plant not of known wild origin,,Britain and Ireland,,GB,Scotland,North Ebudes (VC 104),"Totescore, Scuddaburgh farm, Uig",,,,Dactylorhiza traunsteinerioides (Pugsley) Landwehr,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,traunsteinerioides,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T22:47Z,,,FALSE,FALSE,2810626,6,7707728,196,1169,7689,2809736,2810626,Dactylorhiza traunsteinerioides,Dactylorhiza,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,TRUE
1051214763,http://data.rbge.org.uk/living/20141462,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20141462,20141462,dead,from a cultivated plant not of known wild origin,,Britain and Ireland,,GB,Scotland,Outer Hebrides (VC 110),"Machair Robach, near the cemetery",,,,Dactylorhiza ebudensis (Wief. ex R.M.Bateman & Denholm) P.Delforge,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,ebudensis,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T22:47Z,,,FALSE,FALSE,2810225,6,7707728,196,1169,7689,2809736,2810626,Dactylorhiza traunsteinerioides,Dactylorhiza,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,TRUE
1051214756,http://data.rbge.org.uk/living/20141461,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20141461,20141461,dead,from a cultivated plant not of known wild origin,,Britain and Ireland,,GB,Scotland,Outer Hebrides (VC 110),"Clachan Sands, near the cemetery at Druim na Croise",,,,Dactylorhiza ebudensis (Wief. ex R.M.Bateman & Denholm) P.Delforge,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,ebudensis,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T22:47Z,,,FALSE,FALSE,2810225,6,7707728,196,1169,7689,2809736,2810626,Dactylorhiza traunsteinerioides,Dactylorhiza,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,TRUE
1051214731,http://data.rbge.org.uk/living/19722230,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19722230,19722230,dead,insufficient information to determine wild or cultivated origin,Collected from a tree,E. Tropical South America,,BR,Goias,Prefeitura Municipal de Padre Bernardo,Fazenda Pau Ferro,,-15.15,-48.283333,Gomesa fuscopetala (Hoehne) M.W.Chase & N.H.Williams,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Gomesa,fuscopetala,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T22:47Z,GEODETIC_DATUM_ASSUMED_WGS84,,TRUE,FALSE,5951146,6,7707728,196,1169,7689,2851004,5951146,Gomesa fuscopetala,Gomesa,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,FALSE
1051214719,http://data.rbge.org.uk/living/20141465,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20141465,20141465,dead,from a cultivated plant not of known wild origin,,Britain and Ireland,,GB,Scotland,Outer Hebrides (VC 110),"Clachan Sands, near the cemetery at Druim na Croise",,,,Dactylorhiza ebudensis (Wief. ex R.M.Bateman & Denholm) P.Delforge,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,ebudensis,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T22:47Z,,,FALSE,FALSE,2810225,6,7707728,196,1169,7689,2809736,2810626,Dactylorhiza traunsteinerioides,Dactylorhiza,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,TRUE
1051214712,http://data.rbge.org.uk/living/20141464,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20141464,20141464,dead,from a cultivated plant not of known wild origin,,Britain and Ireland,,GB,Scotland,Outer Hebrides (VC 110),"Machair Robach, near the cemetery",,,,Dactylorhiza ebudensis (Wief. ex R.M.Bateman & Denholm) P.Delforge,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,ebudensis,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T22:47Z,,,FALSE,FALSE,2810225,6,7707728,196,1169,7689,2809736,2810626,Dactylorhiza traunsteinerioides,Dactylorhiza,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,TRUE
1051214693,http://data.rbge.org.uk/living/20141468,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20141468,20141468,dead,from a cultivated plant not of known wild origin,,Britain and Ireland,,GB,Scotland,North Ebudes (VC 104),"Totescore, Scuddaburgh farm, Uig",,,,Dactylorhiza traunsteinerioides (Pugsley) Landwehr,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,traunsteinerioides,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T22:47Z,,,FALSE,FALSE,2810626,6,7707728,196,1169,7689,2809736,2810626,Dactylorhiza traunsteinerioides,Dactylorhiza,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,TRUE
1051214656,http://data.rbge.org.uk/living/19771769,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19771769,19771769,dead,insufficient information to determine wild or cultivated origin,,E. Tropical South America,,BR,Distrito Federál,,"Fazenda Agua Limpa, c. 18 km SSW of Brasilia TV tower.",,,,Oncidium varicosum Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Gomesa,varicosum,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T22:47Z,RECORDED_DATE_INVALID,,FALSE,FALSE,5322039,6,7707728,196,1169,7689,2851004,5826434,Gomesa varicosa,Oncidium,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,FALSE
1051214655,http://data.rbge.org.uk/living/20141467,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20141467,20141467,dead,from a cultivated plant not of known wild origin,,Britain and Ireland,,GB,Scotland,Kintyre (VC 101),"Druim an Anaich, Isle of Raasay",,,,Dactylorhiza traunsteinerioides (Pugsley) Landwehr,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,traunsteinerioides,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T22:47Z,,,FALSE,FALSE,2810626,6,7707728,196,1169,7689,2809736,2810626,Dactylorhiza traunsteinerioides,Dactylorhiza,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,TRUE
1051214652,http://data.rbge.org.uk/living/20141460,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20141460,20141460,dead,from a cultivated plant not of known wild origin,,Britain and Ireland,,GB,Scotland,Kintyre (VC 101),"Druim an Anaich, Isle of Raasay",,,,Dactylorhiza traunsteinerioides (Pugsley) Landwehr,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,traunsteinerioides,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T22:47Z,,,FALSE,FALSE,2810626,6,7707728,196,1169,7689,2809736,2810626,Dactylorhiza traunsteinerioides,Dactylorhiza,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,TRUE
1051214650,http://data.rbge.org.uk/living/19771768,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19771768,19771768,dead,insufficient information to determine wild or cultivated origin,,E. Tropical South America,,BR,Distrito Federál,,"Fazenda Agua Limpa, c. 18 km SSW of Brasilia. TV tower.",,,,Isabelia violacea (Lindl.) Van den Berg & M.W.Chase,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Isabelia,violacea,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T22:47Z,RECORDED_DATE_INVALID,,FALSE,FALSE,5322612,6,7707728,196,1169,7689,2835840,5322612,Isabelia violacea,Isabelia,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,FALSE
1051214649,http://data.rbge.org.uk/living/20141466,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20141466,20141466,dead,from a cultivated plant not of known wild origin,,Britain and Ireland,,GB,Scotland,Outer Hebrides (VC 110),"Machair Robach, near the cemetery",,,,Dactylorhiza ebudensis (Wief. ex R.M.Bateman & Denholm) P.Delforge,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,ebudensis,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T22:47Z,,,FALSE,FALSE,2810225,6,7707728,196,1169,7689,2809736,2810626,Dactylorhiza traunsteinerioides,Dactylorhiza,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,TRUE
1051214629,http://data.rbge.org.uk/living/19680928,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19680928,19680928,dead,insufficient information to determine wild or cultivated origin,,New Guinea,,PG,,,,,,,Phreatia Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Phreatia,,,GENUS,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-04T22:47Z,,,FALSE,FALSE,2813591,6,7707728,196,1169,7689,2813591,,,Phreatia,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,FALSE
1038281303,http://data.rbge.org.uk/living/20141256,CC_BY_NC_4_0,2017-08-05T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20141256,20141256,alive,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Grammatophyllum speciosum Blume,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Grammatophyllum,speciosum,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T23:26Z,,,FALSE,FALSE,2821296,6,7707728,196,1169,7689,2821286,2821296,Grammatophyllum speciosum,Grammatophyllum,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,
1038281291,http://data.rbge.org.uk/living/20141223,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20141223,20141223,dead,insufficient information to determine wild or cultivated origin,,,,,,,,,,,Pholidota Lindl. ex Hook.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pholidota,,,GENUS,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T23:26Z,,,FALSE,FALSE,2838652,6,7707728,196,1169,7689,2838652,,,Pholidota,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,
1038281283,http://data.rbge.org.uk/living/20141221,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20141221,20141221,dead,insufficient information to determine wild or cultivated origin,,,,,,,,,,,Dendrobium Sw.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dendrobium,,,GENUS,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T23:26Z,,,FALSE,FALSE,2821327,6,7707728,196,1169,7689,2821327,,,Dendrobium,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,
1038281275,http://data.rbge.org.uk/living/20141222,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20141222,20141222,dead,insufficient information to determine wild or cultivated origin,,,,,,,,,,,Dendrobium Sw.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dendrobium,,,GENUS,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T23:26Z,,,FALSE,FALSE,2821327,6,7707728,196,1169,7689,2821327,,,Dendrobium,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:06Z,
