gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1051220364	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzY2NS84MDgyMTcuanBn	http://data.rbge.org.uk/herb/E00711665	E00711665	Image of herbarium specimen E00711665 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220363	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5Lzg5NS84MDc1OTYuanBn	http://data.rbge.org.uk/herb/E00709895	E00709895	Image of herbarium specimen E00709895 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220346	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzY2NC84MDgxODQuanBn	http://data.rbge.org.uk/herb/E00711664	E00711664	Image of herbarium specimen E00711664 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220343	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5Lzg2Mi84MDc1MDkuanBn	http://data.rbge.org.uk/herb/E00709862	E00709862	Image of herbarium specimen E00709862 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220339	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5Lzk5Ny84MDg1NTAuanBn	http://data.rbge.org.uk/herb/E00709997	E00709997	Image of herbarium specimen E00709997 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220326	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzY1Mi84MDgyMjkuanBn	http://data.rbge.org.uk/herb/E00711652	E00711652	Image of herbarium specimen E00711652 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220324	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5Lzg2My84MDcyMDYuanBn	http://data.rbge.org.uk/herb/E00709863	E00709863	Image of herbarium specimen E00709863 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220283	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzYwMC84MDgzOTEuanBn	http://data.rbge.org.uk/herb/E00711600	E00711600	Image of herbarium specimen E00711600 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220282	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzU5OS84MDgzMDcuanBn	http://data.rbge.org.uk/herb/E00711599	E00711599	Image of herbarium specimen E00711599 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220276	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5Lzk5OS84MDc5OTguanBn	http://data.rbge.org.uk/herb/E00709999	E00709999	Image of herbarium specimen E00709999 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220263	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzYxMC84MDgyODYuanBn	http://data.rbge.org.uk/herb/E00711610	E00711610	Image of herbarium specimen E00711610 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220261	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzYwOS84MDgzNDkuanBn	http://data.rbge.org.uk/herb/E00711609	E00711609	Image of herbarium specimen E00711609 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220253	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzc3NC84MDkwODEuanBn	http://data.rbge.org.uk/herb/E00711774	E00711774	Image of herbarium specimen E00711774 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220240	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzE1Mi84MDY2ODQuanBn	http://data.rbge.org.uk/herb/E00710152	E00710152	Image of herbarium specimen E00710152 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220211	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5LzA2OC85OTY3MDYuanBn	http://data.rbge.org.uk/herb/E00709068	E00709068	Image of herbarium specimen E00709068 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220200	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5Lzg4NC84MDc1NjAuanBn	http://data.rbge.org.uk/herb/E00709884	E00709884	Image of herbarium specimen E00709884 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220198	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzAwOC84MDg0MDMuanBn	http://data.rbge.org.uk/herb/E00710008	E00710008	Image of herbarium specimen E00710008 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220173	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzY1My84MDgyMDUuanBn	http://data.rbge.org.uk/herb/E00711653	E00711653	Image of herbarium specimen E00711653 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220164	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5LzI5NC84MDg3MjcuanBn	http://data.rbge.org.uk/herb/E00709294	E00709294	Image of herbarium specimen E00709294 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220156	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzU2Ny84MDYzMjcuanBn	http://data.rbge.org.uk/herb/E00711567	E00711567	Image of herbarium specimen E00711567 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220148	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzc3My84MDg4NDQuanBn	http://data.rbge.org.uk/herb/E00711773	E00711773	Image of herbarium specimen E00711773 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220140	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5Lzg3Mi84MDc1NTQuanBn	http://data.rbge.org.uk/herb/E00709872	E00709872	Image of herbarium specimen E00709872 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220127	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5LzI4My84MDg2MzEuanBn	http://data.rbge.org.uk/herb/E00709283	E00709283	Image of herbarium specimen E00709283 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220121	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzU3Ni84MDYzMzAuanBn	http://data.rbge.org.uk/herb/E00711576	E00711576	Image of herbarium specimen E00711576 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220119	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzIwNi84MDY0NzcuanBn	http://data.rbge.org.uk/herb/E00710206	E00710206	Image of herbarium specimen E00710206 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220104	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5LzA3Mi85OTY2NjEuanBn	http://data.rbge.org.uk/herb/E00709072	E00709072	Image of herbarium specimen E00709072 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220103	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5LzA2Ny85OTY2NTguanBn	http://data.rbge.org.uk/herb/E00709067	E00709067	Image of herbarium specimen E00709067 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220068	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzE2NC84MDY1OTQuanBn	http://data.rbge.org.uk/herb/E00710164	E00710164	Image of herbarium specimen E00710164 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220063	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzAzMC84MDg0NjMuanBn	http://data.rbge.org.uk/herb/E00710030	E00710030	Image of herbarium specimen E00710030 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220047	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzcwMC84MDgxMzkuanBn	http://data.rbge.org.uk/herb/E00711700	E00711700	Image of herbarium specimen E00711700 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220034	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzA4NS84MDYxODYuanBn	http://data.rbge.org.uk/herb/E00710085	E00710085	Image of herbarium specimen E00710085 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220032	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzEwOC84MDY3NTAuanBn	http://data.rbge.org.uk/herb/E00710108	E00710108	Image of herbarium specimen E00710108 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220026	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzA2NC84MDY3MTcuanBn	http://data.rbge.org.uk/herb/E00710064	E00710064	Image of herbarium specimen E00710064 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220009	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5LzIxNi84MDczOTUuanBn	http://data.rbge.org.uk/herb/E00709216	E00709216	Image of herbarium specimen E00709216 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220008	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5LzIxNS84MDczNjIuanBn	http://data.rbge.org.uk/herb/E00709215	E00709215	Image of herbarium specimen E00709215 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051220006	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5LzMyOC84MDg2OTcuanBn	http://data.rbge.org.uk/herb/E00709328	E00709328	Image of herbarium specimen E00709328 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219986	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzU2Ni84MDYzMTguanBn	http://data.rbge.org.uk/herb/E00711566	E00711566	Image of herbarium specimen E00711566 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219983	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzE3NS84MDY1NzMuanBn	http://data.rbge.org.uk/herb/E00710175	E00710175	Image of herbarium specimen E00710175 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219981	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5LzIyOC84MDc0OTcuanBn	http://data.rbge.org.uk/herb/E00709228	E00709228	Image of herbarium specimen E00709228 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219958	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzE5Ni84MDY0ODAuanBn	http://data.rbge.org.uk/herb/E00710196	E00710196	Image of herbarium specimen E00710196 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219946	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzU0NS84MDYzODQuanBn	http://data.rbge.org.uk/herb/E00711545	E00711545	Image of herbarium specimen E00711545 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219926	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzU2NS84MDYzNDIuanBn	http://data.rbge.org.uk/herb/E00711565	E00711565	Image of herbarium specimen E00711565 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219923	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzE5MC84MDY0NjUuanBn	http://data.rbge.org.uk/herb/E00710190	E00710190	Image of herbarium specimen E00710190 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219915	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzYxMS84MDgzNjEuanBn	http://data.rbge.org.uk/herb/E00711611	E00711611	Image of herbarium specimen E00711611 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219913	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzE3NC84MDYyMzQuanBn	http://data.rbge.org.uk/herb/E00710174	E00710174	Image of herbarium specimen E00710174 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219894	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5LzMxNy84MDg1NTYuanBn	http://data.rbge.org.uk/herb/E00709317	E00709317	Image of herbarium specimen E00709317 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219892	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzE2My84MDY2MDkuanBn	http://data.rbge.org.uk/herb/E00710163	E00710163	Image of herbarium specimen E00710163 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219885	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5LzI4NS84MDg3NDguanBn	http://data.rbge.org.uk/herb/E00709285	E00709285	Image of herbarium specimen E00709285 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219865	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzcxMi84MDgxNjAuanBn	http://data.rbge.org.uk/herb/E00711712	E00711712	Image of herbarium specimen E00711712 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219861	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzExLzcxMy84MDgxNzUuanBn	http://data.rbge.org.uk/herb/E00711713	E00711713	Image of herbarium specimen E00711713 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219860	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzEwNi84MDY3NTMuanBn	http://data.rbge.org.uk/herb/E00710106	E00710106	Image of herbarium specimen E00710106 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219846	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzA5LzMyNy84MDg2NjQuanBn	http://data.rbge.org.uk/herb/E00709327	E00709327	Image of herbarium specimen E00709327 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219839	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzEyMS84MDY3MTQuanBn	http://data.rbge.org.uk/herb/E00710121	E00710121	Image of herbarium specimen E00710121 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
1051219838	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2hlcmJhcml1bV9zcGVjaW1lbl9zY2Fucy9FMDAvNzEwLzA5Ni84MDY4MDcuanBn	http://data.rbge.org.uk/herb/E00710096	E00710096	Image of herbarium specimen E00710096 by Specimen Digitisation Pipeline		Specimen Digitisation Pipeline		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
