"http://data.rbge.org.uk/herb/E00423392","2015-11-11 00:00:00","E00423392","","","Cladonia portentosa (Dufour) Coem.","Cladoniaceae","Cladonia","portentosa","Britain and Ireland","On heath","GB","Scotland","(VC 96) Easterness","Tombhein","2009-12-10","2009-12-10","344","Ellis, Christopher J.","not recorded","00423392","L705","2009-12-10","","","","herbarium specimen of unspecified type","","BGBASE:456624","WGS84","","","",""
"http://data.rbge.org.uk/herb/E00423401","2015-07-15 00:00:00","E00423401","","","Cladonia diversa Asperges","Cladoniaceae","Cladonia","diversa","Britain and Ireland","","GB","Scotland","(VC 96) Easterness","Invertromie Farm","2009-12-10","2009-12-10","344","Ellis, Christopher J.","not recorded","00423401","L698","2009-12-10","","","","herbarium specimen of unspecified type","","BGBASE:456642","WGS84","","","",""
"http://data.rbge.org.uk/herb/E00423400","2015-07-15 00:00:00","E00423400","","","Cladonia pyxidata (L.) Hoffm.","Cladoniaceae","Cladonia","pyxidata","Britain and Ireland","","GB","Scotland","(VC 96) Easterness","Invertromie Farm","2009-12-10","2009-12-10","344","Ellis, Christopher J.","not recorded","00423400","L706","2009-12-10","","","","herbarium specimen of unspecified type","","BGBASE:456643","WGS84","","","",""
"http://data.rbge.org.uk/herb/E00429932","2015-07-18 00:00:00","E00429932","","","Cladonia callosa Delise ex Harm.","Cladoniaceae","Cladonia","callosa","Britain and Ireland","On peaty soil","GB","Scotland","(VC 98) Argyll","Head of Loch Craigneish, by roadside at point where the stream Allt Ath Mhic Mhairtein passes under the road (A816)","1976-06-24","1976-06-24","176","James, P.W.","not recorded","00429932","","1976-06-24","","","","herbarium specimen of unspecified type","isotype","BGBASE:486797","","","","",""
"http://data.rbge.org.uk/herb/E00456353","2013-12-26 00:00:00","E00456353","","","Cladonia cyathomorpha Stirt. ex Walt. Watson","Cladoniaceae","Cladonia","cyathomorpha","Britain and Ireland","","GB","Scotland","(VC 73) Kirkcudbrightshire","New Galloway, near Loch Dungeon","1881","1881","182","McAndrew, J.","not recorded","00456353","","1881","","","","herbarium specimen of unspecified type","holotype","BGBASE:487459","","","","",""
"http://data.rbge.org.uk/herb/E00465158","2011-09-08 00:00:00","E00465158","","","Cladonia sprucei Ahti","Cladoniaceae","Cladonia","sprucei","E. Tropical South America","","BR","","","","","","","Spruce, R.","not recorded","00465158","17","","","","","herbarium specimen of unspecified type","isotype","BGBASE:495864","","","","",""
"http://data.rbge.org.uk/herb/E00465159","2011-09-08 00:00:00","E00465159","","","Cladonia subsquamosa forma nudior Nyl. ex Hue","Cladoniaceae","Cladonia","subsquamosa","Temperate South America","","CL","Región XI [Aisén Del Gral. Carlos Ibáñez Del Campo]","","Port Otway [Puerto Barroso]","1868-04-16","1868-04-16","107","Cunningham, R.O.","not recorded","00465159","","1868-04-16","","","","herbarium specimen of unspecified type","isolectotype","BGBASE:495869","","","","",""
"http://data.rbge.org.uk/herb/E00456570","2011-09-12 00:00:00","E00456570","","[Exssiccatae no.] 543. Inhaltsstoffe: Thamnolsaure und Decarboxythamnolsaure.","Cladonia bahiana Ahti","Cladoniaceae","Cladonia","bahiana","E. Tropical South America","","BR","","","Chapada Diamantina, Serra do Tombador, etwa 1km vor der Stadt Morro do Chapeu, in einer Caatinga","1980-07-19","1980-07-19","201","Kalb, Klaus","not recorded","00456570","27014","1980-07-19","1000 M","1000","1000","herbarium specimen of unspecified type","isotype","BGBASE:497985","","41° 10' W","11° 40' W","-41.166667","-11.666667"
"http://data.rbge.org.uk/herb/E00456571","2011-09-12 00:00:00","E00456571","","","Cladonia balfourii Cromb.","Cladoniaceae","Cladonia","balfourii","Madagascar and Indian Ocean","","MU","","","","September 1874","September 1874","258","Balfour, Isaac Bayley","not recorded","00456571","","September 1874","","","","herbarium specimen of unspecified type","isolectotype","BGBASE:497988","","","","",""
"http://data.rbge.org.uk/herb/E00456572","2011-09-12 00:00:00","E00456572","","","Cladonia brasiliensis (Nyl.) Vain.","Cladoniaceae","Cladonia","brasiliensis","E. Tropical South America","","BR","","","Bana, [Unurisal??]","","","","Spruce, Richard","not recorded","00456572","33","","","","","herbarium specimen of unspecified type","isolectotype","BGBASE:497992","","","","",""
"http://data.rbge.org.uk/herb/E00456573","2011-09-12 00:00:00","E00456573","","","Cladonia floerkeana (Fr.) Flörke","Cladoniaceae","Cladonia","floerkeana","Europe excl. Britain and Ireland","","SE","","","","","","","Fries, Elias Magnus","not recorded","00456573","","","","","","herbarium specimen of unspecified type","isotype","BGBASE:497994","","","","",""
"http://data.rbge.org.uk/herb/E00456574","2011-09-12 00:00:00","E00456574","","","Cladonia floerkeana (Fr.) Flörke","Cladoniaceae","Cladonia","floerkeana","Europe excl. Britain and Ireland","Beide Fromen auf Torfboden stets in Gesellschaft mit C.mari.","CH","","","Lenta, bei Bifferschweil K.Z.","","","","Hegetschweiler, C.","not recorded","00456574","291","","","","","herbarium specimen of unspecified type","isotype","BGBASE:498016","","","","",""
"http://data.rbge.org.uk/herb/E00531156","2012-02-28 00:00:00","E00531156","","","Cladonia boryi Tuck.","Cladoniaceae","Cladonia","boryi","North America","","CA","Newfoundland","","Du petit nord a Terreneuve","1829","1829","182","Bory, J.B.G.M.","not recorded","00531156","","1829","","","","herbarium specimen of unspecified type","possible type","BGBASE:572027","","","","",""
"http://data.rbge.org.uk/herb/E00531157","2012-02-28 00:00:00","E00531157","","","Cladonia boryi Tuck.","Cladoniaceae","Cladonia","boryi","North America","","CA","Newfoundland","","","","","","","not recorded","00531157","","","","","","herbarium specimen of unspecified type","possible type","BGBASE:572114","","","","",""
"http://data.rbge.org.uk/herb/E00531158","2012-02-28 00:00:00","E00531158","","","Cladonia boryi Tuck.","Cladoniaceae","Cladonia","boryi","North America","","CA","Newfoundland","","Terre neuve","1830","1830","182","Lenormand","not recorded","00531158","","1830","","","","herbarium specimen of unspecified type","possible type","BGBASE:572118","","","","",""
"http://data.rbge.org.uk/herb/E00531159","2012-02-28 00:00:00","E00531159","","Rare fructifer","Cladonia boryi Tuck.","Cladoniaceae","Cladonia","boryi","North America","","CA","Newfoundland","","Terre neuve","1828","1828","183","","not recorded","00531159","","1828","","","","herbarium specimen of unspecified type","possible type","BGBASE:572127","","","","",""
"http://data.rbge.org.uk/herb/E00531160","2012-02-28 00:00:00","E00531160","","","Cladonia boryi Tuck.","Cladoniaceae","Cladonia","boryi","North America","","CA","Newfoundland","","Petit nord de Terre neuve","1829","1829","182","Bory, J.B.G.M.","not recorded","00531160","","1829","","","","herbarium specimen of unspecified type","isolectotype","BGBASE:572132","","","","",""
