gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
890155790	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjIvMzUvNjAvUGhvdG9fNTI0NTQ0MmQ3NjE4MS5qcGc=	http://data.rbge.org.uk/living/19623560	19623560	Image of living collection specimen with accession number 19623560 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890155631	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNzUvMjQvNTgvUGhvdG9fNTI0NTQyOTgwNTI0ZC5qcGc=	http://data.rbge.org.uk/living/19752458	19752458	Image of living collection specimen with accession number 19752458 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890155484	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjgvMjEvNDUvUGhvdG9fNTI0NTQ0NGNiMTFlNS5qcGc=	http://data.rbge.org.uk/living/19682145	19682145	Image of living collection specimen with accession number 19682145 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890155460	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNzIvMjMvNzUvUGhvdG9fNTI0NTQzYTRkMzU3Yi5qcGc=	http://data.rbge.org.uk/living/19722375	19722375	Image of living collection specimen with accession number 19722375 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890155440	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjUvMTUvNzYvUGhvdG9fNTI0NTRjNzRlZmM4OS5qcGc=	http://data.rbge.org.uk/living/19651576	19651576	Image of living collection specimen with accession number 19651576 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890155362	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNzAvMTcvNjgvUGhvdG9fNTI0NTQ0ZDc2ZTE0Mi5qcGc=	http://data.rbge.org.uk/living/19701768	19701768	Image of living collection specimen with accession number 19701768 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890155331	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjgvMjUvOTMvUGhvdG9fNTI0NTQxYTQ3ZDY5OC5qcGc=	http://data.rbge.org.uk/living/19682593	19682593	Image of living collection specimen with accession number 19682593 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890155104	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNzIvMTUvNDgvUGhvdG9fNTI0NTQ0N2MzMTEwMy5qcGc=	http://data.rbge.org.uk/living/19721548	19721548	Image of living collection specimen with accession number 19721548 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890155054	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNTgvMzMvNzgvUGhvdG9fNTI0NTQyMjFhMWExMi5qcGc=	http://data.rbge.org.uk/living/19583378	19583378	Image of living collection specimen with accession number 19583378 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154863	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMjAvMTMvMjEvMTkvUGhvdG9fNTJiMTg4OTNhMGZlMS5qcGc=	http://data.rbge.org.uk/living/20132119	20132119	Image of living collection specimen with accession number 20132119 by Fiona Inches		Fiona Inches		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154863	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMjAvMTMvMjEvMTkvUGhvdG9fNTJiMTg4YjQ1ODkxOC5qcGc=	http://data.rbge.org.uk/living/20132119	20132119	Image of living collection specimen with accession number 20132119 by Fiona Inches		Fiona Inches		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154863	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMjAvMTMvMjEvMTkvUGhvdG9fNTJiMTg4YjY3MTMzMy5qcGc=	http://data.rbge.org.uk/living/20132119	20132119	Image of living collection specimen with accession number 20132119 by Fiona Inches		Fiona Inches		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154863	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMjAvMTMvMjEvMTkvUGhvdG9fNTJiMTg4YjdlOGMyZS5qcGc=	http://data.rbge.org.uk/living/20132119	20132119	Image of living collection specimen with accession number 20132119 by Fiona Inches		Fiona Inches		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154863	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMjAvMTMvMjEvMTkvUGhvdG9fNTJiMTg4Yjk2NGYzMC5qcGc=	http://data.rbge.org.uk/living/20132119	20132119	Image of living collection specimen with accession number 20132119 by Fiona Inches		Fiona Inches		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154863	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMjAvMTMvMjEvMTkvUGhvdG9fNTJiMTg4ZDkxYjkzOS5qcGc=	http://data.rbge.org.uk/living/20132119	20132119	Image of living collection specimen with accession number 20132119 by Fiona Inches		Fiona Inches		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154863	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMjAvMTMvMjEvMTkvUGhvdG9fNTJiMTg4ZGFkMWMwNC5qcGc=	http://data.rbge.org.uk/living/20132119	20132119	Image of living collection specimen with accession number 20132119 by Fiona Inches		Fiona Inches		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154863	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMjAvMTMvMjEvMTkvUGhvdG9fNTJiMTg4ZGM1NDNiNi5qcGc=	http://data.rbge.org.uk/living/20132119	20132119	Image of living collection specimen with accession number 20132119 by Fiona Inches		Fiona Inches		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154863	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMjAvMTMvMjEvMTkvUGhvdG9fNTJiMTg4ZGYzZGRiMC5qcGc=	http://data.rbge.org.uk/living/20132119	20132119	Image of living collection specimen with accession number 20132119 by Fiona Inches		Fiona Inches		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154863	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMjAvMTMvMjEvMTkvUGhvdG9fNTJiMTg4ZTBhYTg2Mi5qcGc=	http://data.rbge.org.uk/living/20132119	20132119	Image of living collection specimen with accession number 20132119 by Fiona Inches		Fiona Inches		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154863	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMjAvMTMvMjEvMTkvUGhvdG9fNTJiMTg4ZTIxYmE2Mi5qcGc=	http://data.rbge.org.uk/living/20132119	20132119	Image of living collection specimen with accession number 20132119 by Fiona Inches		Fiona Inches		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154834	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjIvMzIvMzUvUGhvdG9fNTI0NTRjNTVkMDcyNS5qcGc=	http://data.rbge.org.uk/living/19623235	19623235	Image of living collection specimen with accession number 19623235 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154813	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjgvMTkvMjYvUGhvdG9fNTI0NTRjMzQ2YzM1ZS5qcGc=	http://data.rbge.org.uk/living/19681926	19681926	Image of living collection specimen with accession number 19681926 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154401	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjIvMzMvMTQvUGhvdG9fNTI0NTQzZjcwZDQ1Yi5qcGc=	http://data.rbge.org.uk/living/19623314	19623314	Image of living collection specimen with accession number 19623314 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154378	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjMvMDUvMTgvUGhvdG9fNTI0NTQyNTU2NGE3Yi5qcGc=	http://data.rbge.org.uk/living/19630518	19630518	Image of living collection specimen with accession number 19630518 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
890154227	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjgvMTkvNzQvUGhvdG9fNTI0NTQxZDZmMzk4Yy5qcGc=	http://data.rbge.org.uk/living/19681974	19681974	Image of living collection specimen with accession number 19681974 by P J B Woods		P J B Woods		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574836939	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODIvMjAvMjIvUGhvdG9fNTFjMWM1NjZkNmZjMy5qcGc=	http://data.rbge.org.uk/living/19822022	19822022	Image of living collection specimen with accession number 19822022 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574836939	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODIvMjAvMjIvUGhvdG9fNTFjMWM5NzA0M2ViZS5qcGc=	http://data.rbge.org.uk/living/19822022	19822022	Image of living collection specimen with accession number 19822022 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574836939	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODIvMjAvMjIvUGhvdG9fNTFjMWM5NzA3ODU4ZC5qcGc=	http://data.rbge.org.uk/living/19822022	19822022	Image of living collection specimen with accession number 19822022 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574836336	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNTYvMTAvMDUvUGhvdG9fNTVhY2Y5MzhjNGZmOC5qcGc=	http://data.rbge.org.uk/living/19561005	19561005	Image of living collection specimen with accession number 19561005 by Peter Tothill		Peter Tothill		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574836014	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNzkvMTgvNjMvUGhvdG9fNTIzYzUzZmY2NTIzNS5qcGc=	http://data.rbge.org.uk/living/19791863	19791863	Image of living collection specimen with accession number 19791863 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574835050	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvOTMvMDkvNDIvUGhvdG9fNTFjMWNlMGQ4OTRhMC5qcGc=	http://data.rbge.org.uk/living/19930942	19930942	Image of living collection specimen with accession number 19930942 by Debbie White		Debbie White		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574835050	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvOTMvMDkvNDIvUGhvdG9fNTFjMWNlMGQyNWVmNy5qcGc=	http://data.rbge.org.uk/living/19930942	19930942	Image of living collection specimen with accession number 19930942 by Debbie White		Debbie White		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574835050	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvOTMvMDkvNDIvUGhvdG9fNTFjMWNlMGY2YThkMS5qcGc=	http://data.rbge.org.uk/living/19930942	19930942	Image of living collection specimen with accession number 19930942 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574835050	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvOTMvMDkvNDIvUGhvdG9fNTFjMWNlMGYxNmQ3OC5qcGc=	http://data.rbge.org.uk/living/19930942	19930942	Image of living collection specimen with accession number 19930942 by Debbie White		Debbie White		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574833520	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODcvMTMvMzkvUGhvdG9fNTFjMWNhOWZlMjdmOC5qcGc=	http://data.rbge.org.uk/living/19871339	19871339	Image of living collection specimen with accession number 19871339 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574833492	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODIvMTAvOTAvUGhvdG9fNTFjMWM5NmE5ZDExZi5qcGc=	http://data.rbge.org.uk/living/19821090	19821090	Image of living collection specimen with accession number 19821090 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574833340	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNzcvMDYvNDkvUGhvdG9fNTFjMWM4NDFiNmIzOS5qcGc=	http://data.rbge.org.uk/living/19770649	19770649	Image of living collection specimen with accession number 19770649 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574833340	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNzcvMDYvNDkvUGhvdG9fNTFjMWM4NDFlNzE0MC5qcGc=	http://data.rbge.org.uk/living/19770649	19770649	Image of living collection specimen with accession number 19770649 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574832728	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNzAvMTAvODIvUGhvdG9fNTIzYzU1Yjk4NmQyZC5qcGc=	http://data.rbge.org.uk/living/19701082	19701082	Image of living collection specimen with accession number 19701082 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574832589	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvMjQvMDAvNjIvUGhvdG9fNWEwYzBkMTBkMzUzOS5qcGc=	http://data.rbge.org.uk/living/19240062	19240062	Image of living collection specimen with accession number 19240062 by Robert Jones		Robert Jones		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574831739	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjgvMTYvNzEvUGhvdG9fNTIzYzQ2ZWM0ZmM1Ni5qcGc=	http://data.rbge.org.uk/living/19681671	19681671	Image of living collection specimen with accession number 19681671 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574831722	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjUvMDIvMTIvUGhvdG9fNTM2YjhmMzQ5YTRiYS5qcGc=	http://data.rbge.org.uk/living/19650212	19650212	Image of living collection specimen with accession number 19650212 by Charlotte McDonald		Charlotte McDonald		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574831722	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjUvMDIvMTIvUGhvdG9fNTM2YjhmMzY0ZDQyNy5qcGc=	http://data.rbge.org.uk/living/19650212	19650212	Image of living collection specimen with accession number 19650212 by Charlotte McDonald		Charlotte McDonald		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574830300	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjgvMTEvODEvUGhvdG9fNTIzYzQ2MjM5MGMxYy5qcGc=	http://data.rbge.org.uk/living/19681181	19681181	Image of living collection specimen with accession number 19681181 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574830300	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjgvMTEvODEvUGhvdG9fNTIzYzQ2MjNhYWRhYi5qcGc=	http://data.rbge.org.uk/living/19681181	19681181	Image of living collection specimen with accession number 19681181 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574828705	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjUvMjMvOTIvUGhvdG9fNTFjMWNmNWYwYmM5Ni5qcGc=	http://data.rbge.org.uk/living/19652392	19652392	Image of living collection specimen with accession number 19652392 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574828705	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjUvMjMvOTIvUGhvdG9fNTFjMWNmNjBkZmE5NS5qcGc=	http://data.rbge.org.uk/living/19652392	19652392	Image of living collection specimen with accession number 19652392 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574828705	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjUvMjMvOTIvUGhvdG9fNTFjMWNmNjI4NWRjMi5qcGc=	http://data.rbge.org.uk/living/19652392	19652392	Image of living collection specimen with accession number 19652392 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574828705	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjUvMjMvOTIvUGhvdG9fNTFjMWNmNjIwOTM4MC5qcGc=	http://data.rbge.org.uk/living/19652392	19652392	Image of living collection specimen with accession number 19652392 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574828705	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjUvMjMvOTIvUGhvdG9fNTFjMWNmNjIzNjZjZC5qcGc=	http://data.rbge.org.uk/living/19652392	19652392	Image of living collection specimen with accession number 19652392 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574828705	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjUvMjMvOTIvUGhvdG9fNTFjMWNmNjMwMGJiOS5qcGc=	http://data.rbge.org.uk/living/19652392	19652392	Image of living collection specimen with accession number 19652392 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574828705	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjUvMjMvOTIvUGhvdG9fNTFjMWNmNmMxNTcwYi5qcGc=	http://data.rbge.org.uk/living/19652392	19652392	Image of living collection specimen with accession number 19652392 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
